;ESTACION;MAGNITUD;ANO;MES;DIA;VALOR;FECHA
48904;27;7;2018-;3;-21;6,0;2018-03-21
49972;60;10;2018-;3;-21;9,0;2018-03-21
48916;27;8;2018-;3;-21;27,0;2018-03-21
48430;11;7;2018-;3;-21;13,0;2018-03-21
48928;27;12;2018-;3;-21;36,0;2018-03-21
49816;57;8;2018-;3;-21;16,0;2018-03-21
48940;27;14;2018-;3;-21;74,0;2018-03-21
48952;35;1;2018-;3;-21;7,0;2018-03-21
48418;8;44;2018-;3;-21;0,05;2018-03-21
49888;58;14;2018-;3;-21;80,0;2018-03-21
48298;8;8;2018-;3;-21;43,0;2018-03-21
48964;35;6;2018-;3;-21;0,4;2018-03-21
48976;35;7;2018-;3;-21;8,0;2018-03-21
48562;17;1;2018-;3;-21;3,0;2018-03-21
49648;55;20;2018-;3;-21;0,4;2018-03-21
49540;50;12;2018-;3;-21;70,0;2018-03-21
50744;8;12;2018-;3;-22;114,0;2018-03-22
51554;38;10;2018-;3;-22;11,0;2018-03-22
51566;38;12;2018-;3;-22;89,0;2018-03-22
51578;38;20;2018-;3;-22;2,6;2018-03-22
51590;38;30;2018-;3;-22;0,9;2018-03-22
51602;38;35;2018-;3;-22;0,7;2018-03-22
